Geneid	Neg1	Neg2	Neg3	Pos1	Pos2	Pos3
C4orf26	0	3	5	2	2	3
CDKL2	14	10	23	4	8	20
G3BP2	14303	12582	13982	15952	14802	10452
USO1	4026	3600	3836	4424	3374	3261
RNU2-16P	0	0	0	0	0	0
RP11-556N4.1	0	1	0	1	0	0
PPEF2	0	1	0	1	0	0
NAAA	92	92	70	140	102	88
SDAD1	4618	5261	4256	4948	3964	3568
AC110615.1	0	0	0	0	0	0
RP11-630D6.5	15	11	7	2	18	7
AC112719.2	0	0	0	0	0	0
CXCL9	0	0	0	0	0	0
ART3	48	71	74	34	49	94
CXCL10	0	0	0	0	0	3
CXCL11	92	78	108	100	86	110
RP11-630D6.1	0	2	0	0	0	1
AC112719.1	0	0	0	0	0	0
NUP54	5676	5284	5650	6506	5194	4152
SCARB2	1228	1374	1251	1262	1533	1408
FAM47E	10	9	5	8	2	6
FAM47E-STBD1	90	114	166	129	113	214
CCDC158	0	0	1	0	1	1
SNX5P1	3	6	13	8	5	11
RNU6-1000P	0	0	0	0	0	0
RP11-356M17.1	0	1	0	1	0	0
SNORD50	0	0	0	0	0	0
SHROOM3	267	311	290	282	296	223
AC112249.1	0	0	0	0	0	0
RP11-688H10.1	0	0	0	0	0	0
RNU6-145P	0	0	0	0	0	0
MIR4450	0	0	0	0	0	0
AC112249.2	0	0	0	0	0	0
AC107072.2	0	3	0	0	1	0
RP11-359D14.2	158	205	124	75	138	92
RP11-359D14.3	5	10	6	4	7	8
AC104687.1	0	0	0	0	0	0
RP11-123J14.4	0	0	0	0	0	0
RP11-123J14.1	0	0	0	0	0	0
SOWAHB	0	0	0	0	1	0
11-Sep	6342	6708	5339	8009	6091	5639
TXNP6	36	62	31	22	15	54
CCNI	8218	8539	8766	10239	8105	8581
RPL7P17	2	3	2	0	3	4
RP11-1E1.2	0	0	0	0	0	0
RNU6-1187P	0	0	0	0	0	0
CCNG2	297	224	543	332	318	493
CTB-179I1.3	0	0	0	0	0	0
CTB-179I1.1	0	0	0	0	0	0
CTB-179I1.2	0	0	0	0	0	0
RP11-625I7.1	0	0	0	0	0	0
CXCL13	0	0	0	0	0	0
CNOT6L	138	141	169	213	199	170
MRPL1	1853	2165	1824	2513	1705	1596
RP13-488H8.1	0	0	1	2	4	2
RP11-777B9.1	1	1	1	0	0	1
HMGB1P44	4	8	7	7	10	3
AC114801.1	0	0	0	0	0	0
HNRNPA1P56	10	4	9	7	7	11
RP11-777B9.4	0	0	0	0	0	0
RP11-777B9.5	4	14	5	4	0	4
FRAS1	1653	1777	1327	2027	2626	1784
SERBP1P5	27	35	17	20	18	30
AC093897.1	0	0	0	0	0	0
MINOS1P4	1	0	0	0	0	0
ANXA3	1137	470	676	94	209	167
LINC01094	1	2	2	6	10	1
HIGD1AP13	0	0	0	0	0	0
RP11-109G23.1	0	1	1	2	1	0
RP11-109G23.3	12	14	17	8	13	10
BMP2K	125	96	80	80	79	61
MIR5096	0	0	0	0	0	0
PAQR3	630	325	574	442	356	342
RN7SL127P	0	0	0	2	0	0
LINC01088	12	3	1	4	5	4
NAA11	0	0	1	0	0	0
GK2	0	0	0	0	0	0
LINC00989	1	0	0	0	1	0
OR7E94P	2	0	3	1	0	0
RP11-234K19.1	0	0	0	1	0	0
RP11-452C8.1	0	0	0	0	0	0
PCAT4	4	6	2	3	1	3
ANTXR2	343	446	391	650	457	572
AC097711.1	32	54	31	40	28	43
RP11-162K6.1	0	4	0	2	1	3
RP11-377G16.2	0	2	0	0	0	0
PRDM8	6	3	4	2	3	0
FGF5	0	0	0	0	0	0
C4orf22	0	0	0	0	0	0
RP11-395C17.1	0	0	0	0	0	0
BMP3	5	1	1	0	0	1
PRKG2	62	71	68	34	32	40
RP11-100N20.1	0	0	0	0	0	0
RNU5A-2P	0	0	0	0	0	0
RASGEF1B	771	595	807	466	447	406
RP11-689K5.3	1	1	1	0	1	2
RP11-112L18.1	0	0	0	0	0	0
COX5BP1	0	1	0	0	0	0
NPM1P41	0	1	1	2	1	0
HNRNPA3P13	0	1	1	1	0	0
RNU6-499P	0	0	0	0	0	0
BIN2P1	0	0	0	0	0	0
RP11-127B20.2	121	55	107	118	73	54
HNRNPD	5189	5842	5012	5328	4575	4351
RP11-127B20.3	48	44	48	23	21	38
IGBP1P4	2	1	1	1	6	2
SNORD42	1	3	1	3	2	4
HNRNPDL	23722	24526	25263	30061	24375	21496
ENOPH1	2072	1470	2200	2086	1489	1188
TMEM150C	176	244	235	316	331	419
RPL7AP26	4	2	1	5	12	11
RP11-791G16.2	7	24	7	20	13	20
RP11-791G16.5	0	0	0	0	2	0
RP11-791G16.4	2	1	1	0	1	1
LINC00575	1	0	3	8	0	6
SCD5	47	63	85	101	103	118
RP11-57B24.1	0	0	1	1	0	2
MIR575	0	0	0	0	0	0
RP11-57B24.2	0	0	0	0	1	0
SEC31A	9604	10428	8646	12217	12704	11041
THAP9-AS1	2388	2137	2458	2265	1719	1641
THAP9	835	795	957	780	722	672
LIN54	429	410	419	571	375	346
RNU6-615P	0	0	0	0	0	0
COPS4	5942	7059	6008	7754	6616	5915
PLAC8	70	49	45	28	22	31
RP11-576N17.5	0	0	1	0	0	1
RP11-576N17.2	1	1	0	0	0	0
RP11-576N17.3	0	0	0	0	0	0
COQ2	137	146	101	113	86	101
HPSE	95	62	61	62	26	27
RP11-576N17.6	0	0	0	0	0	0
RP11-576N17.4	0	0	0	0	0	0
HELQ	637	633	533	683	574	472
MRPS18C	1440	1750	1336	1629	1194	1310
FAM175A	527	514	485	503	384	396
SLC25A14P1	10	9	3	13	6	7
RPL30P5	2	2	1	2	1	2
AGPAT9	147	73	101	38	30	36
RP11-767N15.1	0	0	0	0	0	0
AC021192.1	0	0	0	0	0	0
RP11-8L2.1	7	8	9	2	4	15
RNU6-774P	0	0	1	0	0	0
RP11-274J2.1	0	0	0	0	0	0
RP11-42A4.1	0	0	2	0	0	0
NKX6-1	0	0	0	0	2	0
RPL3P13	0	0	0	1	0	0
CDS1	74	44	89	15	24	29
WDFY3	1117	841	598	1058	931	671
RN7SL552P	7	1	4	0	1	2
WDFY3-AS1	1	2	0	0	1	0
RNU6-469P	6	5	0	5	1	3
WDFY3-AS2	73	89	86	102	96	92
RN7SKP48	0	0	0	0	0	0
RP11-218C23.1	0	0	0	0	0	0
ARHGAP24	54	55	56	58	56	82
AC097108.1	0	0	0	0	0	0
AC098870.1	0	0	0	0	0	1
RP13-514E23.2	0	0	0	0	0	0
RP13-514E23.1	2	1	6	0	3	4
MAPK10	157	120	208	63	85	123
RP11-778J15.1	0	0	0	0	2	1
RN7SKP96	0	0	0	0	0	0
MIR4452	0	0	0	0	0	0
PTPN13	875	918	854	688	775	649
SLC10A6	0	3	0	0	0	0
RP11-397E7.1	9	8	9	16	8	14
C4orf36	62	63	65	44	26	61
RP11-397E7.2	4	4	1	2	1	2
RP11-397E7.4	5	9	10	2	9	12
AFF1	487	413	427	280	355	356
TECRP1	37	38	29	36	38	37
KLHL8	594	630	538	987	835	645
RP11-476C8.2	1	2	1	0	0	0
GAPDHP60	33	72	52	59	71	106
RP11-529H2.1	0	0	0	0	1	0
MIR5705	0	0	0	0	0	0
HSD17B13	6	1	11	3	8	8
RP11-529H2.2	0	0	0	0	0	0
HSD17B11	1210	1393	1400	2311	1573	1764
RN7SL681P	0	0	0	0	0	0
RP11-710E1.1	1	1	1	2	0	2
NUDT9	1771	1731	1366	1908	1770	1228
RP11-710E1.2	1	0	0	0	1	0
SPARCL1	28	38	15	23	21	15
AC093906.1	2	0	0	1	1	0
RP11-742B18.1	7	2	3	1	1	1
DSPP	1	2	0	0	0	0
DMP1	8	3	6	0	0	5
CHCHD2P7	11	4	2	1	1	3
IBSP	2	1	2	0	5	6
MEPE	10	5	7	0	4	3
HSP90AB3P	350	567	341	405	225	414
SPP1	1347	845	2364	1052	1136	985
RNU1-36P	0	0	2	0	0	0
PKD2	787	551	607	751	559	467
ABCG2	4751	5505	5120	2892	2376	2794
RP11-147K6.1	0	0	1	2	0	6
RNU6-818P	0	0	0	0	0	0
RNU6ATAC31P	0	0	0	0	0	0
RP11-147K6.2	0	0	0	1	2	1
RNU6-1298P	0	0	0	0	0	0
PPM1K	963	1145	990	1203	1009	872
RNU6-112P	0	0	0	0	0	0
RP11-10L7.1	4	2	0	2	0	2
HERC6	183	120	141	49	48	83
HERC5	418	345	279	157	165	173
AC083829.1	0	0	0	0	0	0
RP11-466G12.3	1	0	0	0	0	0
PYURF	5	1	2	4	2	4
HERC3	65	70	123	87	114	125
PIGY	0	0	0	0	0	0
RP11-466G12.2	0	0	0	0	0	0
RN7SKP244	0	0	0	0	0	0
RNU6-33P	1	0	0	0	0	0
NAP1L5	41	39	44	77	28	40
FAM13A-AS1	34	8	31	36	32	33
FAM13A-AS1_1	0	0	0	0	0	0
FAM13A-AS1_2	0	0	0	0	0	0
FAM13A	1524	1593	1566	2193	1591	1875
TIGD2	187	152	149	236	155	162
RP11-84C13.2	6	5	7	5	7	7
RNU6-907P	0	0	0	0	0	0
GPRIN3	77	20	40	14	19	13
RP11-115D19.1	131	125	246	32	68	84
SNCA	301	197	288	202	165	145
RP11-115D19.3	8	5	5	0	3	2
RP11-115D19.4	3	2	2	0	1	6
RP11-115D19.2	6	1	1	0	2	3
SNCA-AS1	4	4	5	2	3	4
MMRN1	0	2	2	7	28	13
CCSER1	1	2	6	4	2	1
RN7SKP248	0	0	0	0	0	0
RP11-11N6.1	0	0	0	0	0	0
TMSB4XP8	89	187	108	191	123	172
AC004054.1	0	0	0	0	0	0
RP11-763F8.1	0	0	0	0	0	0
RP11-254A24.2	0	0	0	0	0	0
KRT19P6	0	0	0	0	0	0
RP11-354O24.1	0	0	0	0	0	0
PMPCAP1	2	3	2	0	1	0
RP11-562F9.3	6	1	6	0	0	0
RP11-562F9.2	169	61	261	11	7	8
RP11-9B6.1	2	0	4	0	0	0
GRID2	513	235	605	87	72	101
MTND1P19	4	1	2	0	0	1
RP11-428L21.2	26	37	21	28	20	32
RP11-428L21.1	9	4	3	1	0	0
RP11-131K17.1	9	2	13	0	0	1
RP11-703C10.1	0	0	0	0	0	0
RNA5SP164	0	1	0	0	0	0
ATOH1	0	0	0	0	0	0
RP11-363G15.2	0	1	1	0	1	1
HMGB3P15	0	0	0	0	0	0
SMARCAD1	3772	3087	3220	4648	2806	2564
HPGDS	1	4	6	11	0	5
RP11-398J16.1	4	11	5	3	2	6
PDLIM5	2926	2066	2228	3986	2967	2455
RP11-554D13.1	0	0	0	0	0	0
BMPR1B-AS1	0	0	0	0	0	1
BMPR1B	88	84	99	110	96	97
UNC5C	1038	1271	826	1494	1623	1367
RP11-710C12.1	4	10	8	16	6	5
RPL30P6	0	0	0	0	0	0
PDHA2	2	1	0	0	1	0
RNU6-1059P	0	0	0	0	0	0
RNU6-34P	0	0	1	0	0	0
RP11-61G24.1	0	0	0	0	0	0
RP11-145G20.1	0	0	0	0	0	0
RN7SKP28	0	0	0	0	0	0
COX7A2P2	4	22	12	13	7	19
RP11-431J17.1	2	1	1	0	0	0
STPG2	9	3	13	1	7	5
RP11-681L8.1	1	4	4	1	4	5
STPG2-AS1	1	1	2	1	0	0
CRYZP2	0	0	0	0	0	0
RPL5P12	20	22	17	23	16	21
DUTP8	0	0	0	0	0	0
RP11-323J4.1	1	0	0	1	0	0
RAP1GDS1	3514	4035	3266	5167	4996	3350
RP11-810D13.1	0	1	3	1	2	0
TSPAN5	491	815	608	1161	1297	1208
RP11-724M22.1	3	0	3	3	4	1
RP11-1299A16.3	2	2	7	2	13	18
RP11-1299A16.1	0	0	0	0	0	0
BTF3P13	5	14	3	12	5	10
EIF4E	5271	3905	5529	6793	4929	3139
TBCAP3	1	4	2	1	6	1
RP11-571L19.7	1	1	0	2	0	0
AC019131.1	0	0	0	0	0	0
FAM177A1P1	0	0	0	0	0	0
RNU7-149P	0	0	0	0	0	0
NDUFS5P4	0	0	0	0	0	1
METAP1	5008	5213	4869	6283	5043	4280
MIR3684	0	0	0	0	0	0
ABT1P1	0	0	0	0	0	0
RP11-571L19.8	19	13	19	28	21	27
ADH5	6930	6824	6831	7467	7330	5899
RP11-696N14.1	87	87	64	62	64	63
ADH4	1	1	1	0	1	1
PCNAP1	0	0	1	2	0	1
ADH6	16	9	11	12	7	5
ADH1A	2	3	0	0	0	0
ADH1B	0	0	0	0	0	0
ADH1C	0	0	0	0	0	0
ADH7	0	0	0	0	0	0
RP11-696N14.3	0	0	0	0	0	0
C4orf17	0	0	0	0	0	1
TRMT10A	637	545	631	781	651	485
MTTP	1	10	19	4	18	36
RP11-766F14.1	0	0	0	0	0	0
RP11-766F14.2	0	2	0	0	0	0
DAPP1	2	2	1	1	1	0
AP001962.3	0	1	0	0	0	0
LAMTOR3	2427	2093	2233	3330	2602	1820
DNAJB14	1444	1143	1535	2124	1622	1292
RP11-15B17.4	0	1	7	4	2	0
H2AFZ	45346	50919	42920	57406	51608	36570
RP11-15B17.1	2	2	2	1	0	1
RP11-15B17.2	0	1	0	3	1	1
DYNLL1P6	0	0	0	1	0	1
AC121157.1	0	0	0	0	0	0
DDIT4L	20	17	74	14	12	50
RP11-588P8.1	0	1	0	0	0	0
EMCN	0	0	1	0	2	1
LINC01216	0	0	0	0	0	0
LINC01217	0	0	0	0	0	0
LINC01218	0	0	2	1	0	0
PPP3CA	5549	4226	5756	4762	3457	3573
MIR8066	1	0	0	0	1	2
MIR1255A	0	0	0	0	0	0
FLJ20021	17	16	10	10	11	11
BANK1	7	8	8	10	9	7
RNU6-462P	0	0	0	0	0	0
MTND5P5	0	0	0	0	0	0
RP11-498M5.2	0	0	0	0	0	0
AP002022.1	0	0	0	0	0	0
SLC39A8	1206	471	845	1349	510	625
RN7SL728P	0	0	0	0	0	0
RP11-499E18.1	39	74	64	53	50	66
AF213884.1	0	0	0	0	0	0
AF213884.2	0	1	0	0	0	0
NFKB1	129	109	74	188	181	119
AF213884.3	0	0	0	0	0	0
MANBA	509	536	657	534	575	530
AF224669.3	0	0	1	0	0	0
LRRC37A15P	8	10	3	6	7	8
KRT8P46	7	12	10	1	9	9
RP11-10L12.1	7	2	1	3	3	3
RP11-10L12.2	14	18	10	12	19	16
UBE2D3	14056	13947	14478	17553	13542	11769
RP11-10L12.4	105	102	98	146	136	83
RNU7-151P	2	0	2	1	0	1
CISD2	2041	1909	2070	2768	1777	1705
SLC9B1	5	19	16	13	26	16
PABPC1P7	1	1	1	1	3	0
AC083826.1	0	0	0	0	0	0
ACTR3BP4	0	0	0	0	0	0
SLC9B2	130	147	103	214	136	109
BDH2	816	1034	809	990	1037	977
CENPE	8279	8901	7795	6482	4915	4808
RP11-328K4.1	17	22	30	10	15	19
RP11-297P16.3	2	17	7	1	3	4
RP11-297P16.4	2	2	2	1	0	0
DDX3P3	7	5	2	8	8	16
TACR3	38	40	39	15	24	22
RNU6-635P	0	0	0	0	0	0
RP11-703G6.1	0	0	0	0	0	0
RP11-729M20.1	0	0	0	0	0	0
AC004052.1	0	0	0	0	0	0
CXXC4	23	24	58	31	48	58
AC093628.1	0	0	0	0	0	0
AC004053.1	0	4	0	0	1	0
AC004063.1	1	1	0	0	0	0
RP11-556I14.2	0	0	0	0	0	0
AC004053.2	0	0	0	0	0	0
RP11-395M19.1	0	0	0	0	0	0
RP11-556I14.1	0	0	0	0	0	0
RNU6-351P	0	0	0	0	0	0
RP11-556I14.3	0	0	0	0	0	0
AC004069.1	0	0	0	0	0	0
AC004069.2	1	7	5	10	4	4
TET2	147	205	171	265	305	323
TET2-AS1	3	4	1	5	1	3
RN7SL89P	0	0	0	0	0	1
PPA2	3604	4257	3810	4688	3601	3437
RNU6-553P	0	0	0	0	0	0
EEF1A1P9	159	253	182	211	96	259
AC004066.2	1	1	1	1	0	0
ATP5EP1	0	0	0	0	0	0
AC004066.3	0	0	0	0	0	0
ARHGEF38	13	11	14	17	14	14
ARHGEF38-IT1	0	0	0	0	0	0
RP11-311D14.1	0	0	0	0	0	0
INTS12	1359	1752	1317	1894	1802	1623
GSTCD	1381	1118	1209	1679	1179	893
RP11-45L9.1	33	13	21	12	17	12
NPNT	98	165	177	331	430	437
RP11-710F7.2	0	0	0	0	2	1
RP11-710F7.3	5	3	3	5	3	4
TBCK	1291	1485	1095	1519	1420	1088
AIMP1	4995	6291	4967	6241	4797	4121
GIMD1	0	0	1	3	1	0
AC093680.1	0	0	0	0	0	0
RP13-612N21.1	0	0	0	0	0	0
ACTR6P1	0	1	0	0	0	1
DKK2	24	33	46	527	715	449
RAC1P5	0	0	0	0	0	0
RP11-713M6.2	0	0	0	1	1	0
RNU6-551P	0	0	0	0	0	0
PAPSS1	15539	23566	17386	28740	32072	24676
SGMS2	3	3	9	71	35	18
RP11-286E11.1	1	1	1	4	3	2
RNU6-733P	0	0	0	0	0	0
CYP2U1	25	23	29	63	39	33
RP11-286E11.2	1	1	0	2	0	0
HADH	2899	3465	2741	3097	3317	2622
LEF1	1793	2355	1617	2267	2145	1929
LEF1-AS1	33	36	22	47	37	35
RPSAP34	0	0	0	0	0	0
AC005510.3	0	0	0	0	0	0
EXOC7P1	0	0	0	0	1	0
RPL34-AS1	7	15	10	14	17	6
RPL34	13473	22628	15924	19999	14817	19405
OSTC	14122	14450	14923	19794	14281	14144
RNU6-431P	4	4	2	7	3	3
ETNPPL	11	9	8	0	1	3
RP11-75N20.2	0	0	0	0	0	0
RCC2P8	0	0	0	0	0	0
AC097473.1	0	0	0	0	0	0
COL25A1	25	19	33	22	33	30
AC073427.1	0	0	0	0	0	0
AC004051.2	2	0	0	0	4	1
RBMXP4	4	8	6	4	4	3
SEC24B-AS1	47	61	59	57	64	50
SEC24B	586	552	621	622	597	567
RN7SL55P	15	14	7	7	14	18
MIR576	1	1	0	0	0	1
SETP20	3	0	1	4	1	2
CDC42P4	1	3	1	0	1	2
CCDC109B	76	68	81	146	59	90
HIGD1AP14	6	17	10	15	7	10
CASP6	1119	1213	1252	1081	1219	1207
AC004067.5	3	3	3	0	3	3
PLA2G12A	386	323	349	420	274	271
CFI	1	0	0	15	10	8
RP11-602N24.3	1	4	2	2	0	5
GAR1	662	687	530	752	422	474
RRH	8	5	4	9	7	6
LRIT3	2	11	3	13	9	6
KRT19P3	2	1	1	1	0	1
EGF	381	276	239	162	116	96
RNU6-35P	0	0	0	0	0	0
ELOVL6	9482	10335	7889	14753	10389	7956
RN7SL275P	0	0	0	0	0	0
RP11-115A14.1	13	3	4	6	3	4
HSBP1P2	13	27	14	11	3	24
RP11-433B3.1	0	0	0	0	0	0
RNU6-205P	0	0	0	0	0	0
ZBED1P1	0	0	0	1	0	0
AC005187.1	0	0	0	0	0	0
ENPEP	95	89	110	46	111	95
RPL7L1P13	0	0	1	1	0	0
ZNF969P	1	1	1	1	3	6
snoU2_19	8	4	4	6	7	4
RP11-380D23.1	71	81	84	79	71	65
RP11-380D23.2	137	231	213	215	224	264
PITX2	2004	2691	2066	6091	5129	2985
LINC01438	0	0	0	0	2	0
AC024198.1	0	0	0	0	0	0
MIR297	0	0	0	0	0	0
LYPLA1P2	0	4	0	3	0	2
AC004062.2	0	0	0	0	0	0
RNU6-289P	0	0	0	0	0	1
RP11-255I10.1	0	1	0	1	0	0
RP11-255I10.2	0	0	0	0	0	1
RP11-269F21.1	0	0	0	0	0	0
RP11-269F21.2	0	0	0	1	0	0
RP11-269F21.3	1	0	0	0	2	0
CCDC34P1	0	1	0	0	0	0
TUBB8P3	0	0	0	0	0	0
RP11-477G18.1	3	8	7	3	2	4
C4orf32	10	13	8	19	12	3
RP11-477G18.2	1	3	2	0	0	0
RP11-73K9.2	13	10	34	15	22	13
AP1AR	800	431	704	1056	339	408
RP11-73K9.3	2	0	3	6	3	0
TIFA	141	145	159	104	97	146
ALPK1	7	7	5	3	2	2
RTEL1P1	0	0	0	0	0	0
TOX4P1	3	8	2	1	1	3
NEUROG2	2	0	0	0	0	0
RP11-402J6.1	0	0	0	0	1	0
RPL23AP94	0	0	0	0	1	0
ZGRF1	1140	1079	1033	1199	953	916
RP11-402J6.3	6	12	7	12	5	14
LARP7	2581	2432	2714	2346	1561	1982
RP11-148B6.1	290	149	348	58	27	70
MIR367	7	2	10	1	1	4
MIR302D	4	6	8	2	2	3
MIR302A	6	3	5	2	6	4
MIR302C	4	7	5	2	3	2
MIR302B	0	1	0	0	0	2
OSTCP4	28	29	22	29	15	28
RP11-148B6.2	33	21	24	9	5	6
WRBP1	0	0	0	0	0	0
RP11-119H12.1	22	7	6	2	5	7
RPL7AP30	15	18	8	17	13	22
RP11-119H12.3	24	1	9	2	2	3
ANK2	437	277	346	278	314	328
RP11-119H12.4	16	5	11	5	4	5
RP11-119H12.6	0	0	0	0	0	0
RP11-119H12.5	0	0	0	0	0	1
RP11-650J17.1	9	4	3	4	1	3
RP11-650J17.2	2	6	0	3	3	1
MIR8082	1	0	1	0	0	0
AC004057.1	4	2	0	0	3	0
RN7SL184P	0	0	0	0	0	0
RNU1-138P	0	0	0	0	0	0
CAMK2D	619	750	906	520	731	714
RP11-397D21.1	2	0	0	0	1	0
ARSJ	61	55	51	78	66	40
RP11-26P13.2	0	0	0	0	0	0
RP11-362M19.1	0	0	0	0	0	0
UGT8	213	142	264	213	146	115
MIR577	0	0	0	0	0	0
CIR1P2	3	6	2	2	1	3
RN7SL808P	0	0	0	0	0	0
NDST4	8	5	8	1	1	0
MRPS33P3	0	1	1	1	0	0
RPF2P2	0	0	0	0	0	0
PGAM4P2	0	0	0	0	0	0
KRT18P21	2	5	4	1	0	0
RP11-659O3.1	0	0	0	0	0	0
EIF3KP3	1	2	0	0	1	2
RP11-166J5.1	0	0	0	0	0	0
TTC39CP1	0	0	0	0	0	0
MTRNR2L13	2	4	0	3	2	2
TRMT112P1	0	0	2	0	0	0
CUL4AP1	0	0	0	0	0	0
RP11-55L3.1	0	0	0	0	0	0
ACTN4P1	1	0	0	0	0	0
RNU6-119P	0	0	0	0	0	0
RP11-97F8.1	0	0	0	0	0	0
TRAM1L1	125	171	118	169	137	147
AC107399.1	0	0	0	0	0	0
AC107399.2	0	0	0	0	0	0
AC113617.1	0	0	0	0	0	0
LINC01378	4	13	3	0	1	0
RPSAP35	0	0	0	0	0	0
NT5C3AP1	23	13	25	22	12	7
AC108056.1	0	0	0	0	0	0
NDST3	44	22	26	23	19	25
FKBP4P1	5	5	3	1	1	0
SNHG8	1667	2345	1975	2097	1463	2050
PRSS12	45	47	46	30	32	28
NDUFS5P5	1	0	1	0	1	0
RP11-586D5.3	1	4	0	2	0	2
CEP170P1	11	18	6	17	7	9
RP11-384K6.6	40	29	36	24	47	40
RNU6-1054P	2	2	0	1	0	0
RP11-384K6.2	24	22	16	37	20	16
CICP16	0	0	0	0	0	0
SEPT14P4	0	2	0	0	0	0
RP11-384K6.8	7	0	9	1	3	3
METTL14	1708	1876	1734	1962	1688	1618
SEC24D	794	637	746	1000	802	765
SYNPO2	14	25	45	10	21	14
RP11-358D17.1	0	0	0	0	0	0
RP11-358D17.2	0	0	0	1	0	0
MYOZ2	2	0	2	0	2	3
RP11-455G16.1	1	1	3	1	3	0
USP53	336	318	513	312	260	263
C4orf3	4167	5277	7383	6206	5208	8341
FABP2	0	0	0	0	0	0
KLHL2P1	2	0	1	0	0	2
RNU4-33P	0	0	0	0	0	0
RP11-548H18.2	1	1	0	3	1	4
RP11-33B1.4	0	1	1	0	1	1
RNU6-1217P	0	0	0	0	0	0
GTF2IP12	2	4	4	3	4	3
RP11-33B1.1	409	431	384	355	343	311
RP11-33B1.3	0	0	0	0	0	0
PDE5A	424	315	535	601	555	485
SNORA11	16	32	15	16	23	38
LINC01365	0	0	1	0	0	0
RP11-96A1.4	0	0	0	0	0	0
RP11-700N1.1	0	0	0	0	0	0
RP11-96A1.5	0	0	1	0	0	1
MAD2L1	9094	6957	9543	11934	8110	5470
RP11-679C8.2	1	3	2	2	5	1
LTV1P1	0	0	0	0	0	0
SAR1P3	1	1	0	3	2	2
RP11-501E14.1	1	2	0	0	1	0
PRDM5	357	227	308	334	212	205
RNU6-550P	0	0	0	0	0	0
SETP12	37	17	12	13	14	14
NDNF	24	23	27	65	59	98
RN7SKP137	0	0	0	1	0	1
RP11-647P12.1	0	0	0	0	0	0
RP11-647P12.2	0	0	0	0	0	0
TNIP3	0	3	4	8	7	9
RNU6-948P	0	0	0	0	0	0
QRFPR	22	8	15	4	4	6
RP11-364P2.2	2	2	0	1	1	1
AC093816.1	0	0	0	0	0	0
TUBB4BP5	0	0	0	1	0	0
ANXA5	20909	20789	21655	21440	22214	19314
TMEM155	4	2	6	2	0	0
PP12613	1	0	0	0	1	0
EXOSC9	4214	5152	4229	4884	4306	3793
CCNA2	2914	2191	2658	3883	1754	1971
BBS7	1181	1436	1288	1454	1174	1170
RP11-63B13.1	1	4	0	0	1	1
TRPC3	53	31	21	110	34	27
AC097533.1	2	2	1	2	1	0
RN7SL335P	0	0	0	0	0	0
KIAA1109	634	542	636	478	537	545
ADAD1	0	0	0	3	0	1
IL2	0	0	0	0	0	0
IL21	0	0	0	0	0	0
IL21-AS1	3	1	0	12	2	2
CETN4P	5	4	7	9	8	5
BBS12	448	535	429	496	465	480
RP11-170N16.1	0	0	0	0	0	0
FGF2	181	105	200	86	59	63
AC021205.1	0	0	0	0	0	0
RP11-170N16.2	3	3	3	2	3	1
RP11-170N16.3	13	5	8	10	14	15
NUDT6	148	201	121	149	168	137
SPATA5	707	838	645	841	739	571
AC021205.2	0	0	0	0	0	0
AC109357.1	0	0	0	0	0	0
CTB-51E13.1	19	18	8	12	15	13
SPRY1	749	930	821	1280	858	1142
RP11-381N20.2	0	0	1	0	1	1
RP11-381N20.1	1	0	1	2	0	5
LINC01091	8	15	7	17	25	20
AC096732.2	0	0	0	0	0	0
RPL21P50	0	0	0	0	0	0
RP11-107E21.1	0	0	0	0	0	0
RP11-728C8.1	0	1	0	1	1	0
CTD-2325B11.1	0	0	0	0	0	0
RP11-93I21.2	0	1	0	1	0	2
TECRP2	0	4	2	1	4	3
RP11-93I21.3	0	1	0	8	6	5
ANKRD50	753	682	559	1349	1024	753
FAT4	100	95	111	388	387	256
RP11-399F2.2	0	0	0	0	1	0
NUPL1P1	0	0	0	0	0	0
TMEM248P1	0	0	0	0	0	0
RP11-318I4.1	0	0	0	0	0	0
RP11-318I4.2	0	0	0	0	0	0
RBM48P1	0	2	0	2	2	2
RP11-810P8.1	0	2	0	1	0	2
RP11-125O18.1	8	7	8	4	8	4
RP11-18O11.1	0	0	0	0	0	0
RP11-18O11.2	0	1	1	0	1	1
INTU	663	739	683	537	614	698
SLC25A31	1	1	0	2	0	1
HSPA4L	147	139	194	129	122	151
RP11-50D9.1	2	1	0	0	0	1
RP11-50D9.3	8	6	11	0	8	10
PLK4	2033	1846	1842	2576	1878	1455
RNU6-583P	6	0	2	2	0	1
MFSD8	803	742	684	1034	779	752
C4orf29	605	594	594	611	536	516
LARP1B	678	572	609	694	506	520
RP11-214O14.1	5	5	8	8	10	8
FOSL1P1	6	0	2	2	2	8
PGRMC2	1285	1106	1383	1443	1078	1143
RP11-420A23.1	8	11	10	7	15	7
RP11-130C6.1	0	0	0	0	0	1
RP11-184M15.1	4	2	4	4	3	4
RP11-184M15.2	0	0	0	0	0	0
JADRR	2	2	0	1	1	2
JADE1	1162	1201	1214	1610	1540	1143
SCLT1	876	1101	858	1145	832	826
RP11-209D20.2	1	2	0	1	0	0
AC093826.1	0	1	0	0	0	0
C4orf33	379	403	428	473	410	323
RP11-392L5.2	0	0	0	0	0	0
ZSWIM5P3	0	0	1	0	0	0
RP11-378N18.1	0	0	0	0	0	0
RP11-419L4.1	0	0	0	0	0	0
RP11-519M16.1	0	2	2	0	1	0
RP11-422J15.1	0	1	1	1	1	0
