GeneID	IWP	HED	HER	CD184
AC024361.1	0.119646303	-0.151090883	0.03041971	-0.462917481
AC024475.1	-0.79728234	NA	NA	-0.717295455
AC024560.2	NA	-1.938064323	-1.574865533	-1.597106398
AC024560.3	0.711093415	0.530842313	0.446487368	0.677936404
AC024568.1	-0.900415717	-0.764217437	NA	-0.535221581
AC024569.1	0.376189804	-0.243044745	0.533099093	0.303421083
AC024571.1	-0.723293382	NA	-0.237482012	NA
AC024590.1	NA	NA	NA	NA
AC024592.12	NA	NA	NA	NA
AC024592.9	-1.511831853	-1.774354868	-1.783099296	NA
AC024610.1	NA	NA	NA	NA
AC024619.2	-1.216813135	NA	-1.485016343	NA
AC024651.1	NA	NA	NA	NA
AC024704.2	-1.080397333	-0.743616548	-0.636990257	-0.37535458
AC024896.1	0.229658343	NA	-0.424286199	-0.462349809
AC024908.1	NA	NA	NA	NA
AC024937.1	0.194466589	0.132046043	0.402836634	0.298441907
AC024937.2	NA	NA	-0.780065752	-1.177112153
AC024937.4	-1.904632202	NA	NA	NA
AC024937.6	NA	NA	NA	NA
AC024995.1	-0.517279124	-0.488413543	NA	-0.820428832
AC024996.1	NA	NA	-0.769325329	NA
AC025016.1	-1.49620003	NA	-0.870402415	NA
AC025038.1	NA	NA	NA	NA
AC025048.1	-1.419286646	NA	-1.421182789	-1.070447916
AC025156.1	NA	NA	-0.515810685	NA
AC025165.8	-0.703636425	-1.650744839	-1.357450662	-1.636269832
AC025166.1	NA	-0.761677726	-0.731167627	NA
AC025171.1	0.048692881	0.097296026	0.124639068	-0.091822674
AC025263.3	NA	NA	NA	NA
AC025279.1	NA	NA	NA	NA
AC025280.1	NA	NA	NA	NA
AC025284.1	NA	NA	NA	NA
AC025300.1	NA	NA	NA	NA
AC025335.1	-0.390743619	-0.475063627	-0.474725939	-0.388126692
AC025442.3	-1.492655682	-1.381683504	-0.796068896	-0.719958885
AC025458.1	-0.50948061	0.04216545	-0.112247793	0.32566063
AC025470.1	NA	NA	NA	NA
AC025540.1	NA	NA	NA	NA
AC025594.1	NA	NA	NA	NA
AC025627.1	NA	NA	-0.527221141	NA
AC025627.4	NA	-0.974571633	-1.395549022	NA
AC025627.7	-1.845594538	NA	-1.847490681	-1.853895595
AC025674.1	NA	NA	NA	NA
AC025678.1	NA	NA	NA	NA
AC025750.5	-0.81348652	-1.352750941	-0.896719824	NA
AC025750.7	NA	NA	-0.991916999	NA
AC025811.3	NA	NA	NA	NA
AC025918.1	-0.734789892	-0.694730937	-0.638587071	-0.654803007
AC025918.2	-1.092679384	-1.015718051	-0.996476563	-0.582229413
AC026150.1	NA	NA	NA	NA
AC026150.2	NA	NA	NA	NA
AC026150.6	NA	NA	NA	NA
AC026150.8	NA	NA	NA	NA
AC026166.1	NA	NA	NA	NA
AC026167.1	-0.947409532	-0.335784648	-0.901576762	NA
AC026185.1	NA	NA	NA	NA
AC026188.1	-0.613379778	-0.497202908	-0.562423409	-0.809044298
AC026202.3	-0.033246802	-0.013232746	-0.052181419	0.008809685
AC026202.5	NA	NA	-1.507097417	NA
AC026241.1	NA	NA	NA	NA
AC026254.1	NA	NA	NA	NA
AC026271.5	-0.60996484	-0.505119719	-0.322746146	-0.915069997
AC026305.1	NA	NA	NA	NA
AC026318.1	0.229200927	-0.377603703	-0.71260423	-0.25772384
AC026357.1	NA	NA	NA	NA
AC026366.1	NA	-0.656942376	NA	-0.63283719
AC026367.1	NA	NA	NA	NA
AC026393.1	NA	NA	NA	NA
AC026403.1	NA	NA	NA	NA
AC026423.1	NA	NA	NA	NA
AC026426.1	NA	NA	NA	NA
AC026449.1	-0.609851155	NA	-0.212618338	NA
AC026471.6	NA	NA	NA	NA
AC026495.1	NA	NA	NA	NA
AC026512.1	NA	NA	NA	NA
AC026700.1	NA	NA	NA	NA
AC026703.1	NA	-0.779051822	NA	-0.754946637
AC026797.1	NA	NA	NA	NA
AC026799.1	NA	NA	NA	NA
AC026803.1	NA	NA	NA	NA
AC026877.1	NA	-0.126609996	NA	NA
AC026904.1	NA	-2.249644427	NA	NA
AC026951.1	NA	NA	NA	NA
AC026954.6	-1.849643933	-1.057733073	-1.128276609	-1.039140991
AC026956.1	NA	NA	NA	NA
AC026992.1	0.08760539	NA	NA	NA
AC027088.1	-0.910881151	NA	NA	NA
AC027119.1	-0.858486493	-0.541003763	-0.792633782	-0.29758621
AC027124.2	NA	NA	NA	NA
AC027124.3	NA	NA	NA	NA
AC027238.1	NA	NA	NA	NA
AC027281.1	NA	NA	NA	NA
AC027288.1	NA	NA	NA	NA
AC027288.2	NA	NA	-0.352797042	-0.670042973
AC027307.1	NA	NA	NA	NA
AC027307.2	NA	NA	NA	NA
AC027319.1	NA	NA	NA	NA
AC027319.2	NA	NA	NA	NA
AC027319.3	-0.855833585	NA	NA	NA
AC027320.1	-0.801736682	-0.690764503	-0.41401987	-0.721749797
AC027347.1	NA	NA	NA	NA
AC027348.1	NA	NA	NA	NA
AC027506.1	NA	NA	NA	NA
AC027601.1	-2.115095189	NA	-1.677961569	-2.099107657
AC027612.1	NA	-1.694259007	NA	NA
AC027612.2	NA	NA	NA	NA
AC027612.3	NA	NA	NA	NA
AC027612.4	NA	NA	-1.610467119	NA
AC027612.6	0.298606898	0.399311836	0.282321982	0.274389948
AC027806.1	NA	NA	NA	NA
AC027811.1	NA	-0.398840581	NA	-0.366751968
AC034110.1	-1.796218519	-1.61363711	-1.779099384	NA
AC034187.1	NA	NA	NA	NA
AC034187.2	-1.559473467	-0.657553855	NA	-1.389516572
AC034187.3	NA	NA	NA	NA
AC034187.4	NA	NA	NA	NA
AC034187.5	NA	NA	NA	NA
AC034198.1	NA	NA	NA	NA
AC034198.7	NA	NA	NA	NA
AC034205.1	NA	NA	NA	NA
AC034220.3	-0.990867755	-1.117448324	-1.031351522	-0.662166279
AC034228.2	NA	NA	NA	NA
AC034228.3	NA	-1.434623356	-1.077449494	NA
AC034228.4	NA	NA	NA	NA
AC034236.1	NA	NA	NA	NA
AC034236.2	NA	NA	NA	NA
AC034243.1	-0.809366027	-0.819113821	-0.656001999	-1.15784478
AC035144.1	NA	NA	NA	NA
AC036178.1	-0.697086801	NA	NA	NA
AC037445.1	-0.594820184	-0.411700304	-0.6384135	-0.17046371
AC037459.4	NA	NA	NA	NA
AC040162.1	NA	NA	NA	NA
AC041039.1	NA	NA	NA	NA
AC044860.1	NA	NA	NA	NA
AC044907.1	NA	NA	NA	NA
AC046130.1	NA	NA	NA	NA
AC046143.3	0.336201769	0.402442791	0.253221613	0.343294358
AC046176.1	NA	NA	NA	NA
AC048346.1	NA	NA	NA	NA
AC048380.1	NA	NA	NA	NA
AC051649.12	NA	NA	NA	NA
AC053503.11	NA	NA	NA	-1.445691079
AC053503.12	NA	NA	NA	NA
AC053503.2	NA	NA	NA	NA
AC053503.4	-1.194687821	-0.871455014	-0.894408083	-1.6330705
AC053503.6	NA	NA	NA	NA
AC055714.1	NA	NA	NA	NA
AC055723.1	NA	NA	NA	NA
AC055733.1	NA	NA	NA	NA
AC055736.1	NA	NA	NA	NA
AC055736.2	NA	NA	NA	NA
AC055736.3	NA	NA	NA	NA
AC055736.4	NA	NA	NA	NA
AC055758.1	NA	NA	NA	NA
AC055764.1	0.49021653	0.516414987	0.563980558	0.732320297
AC055811.1	NA	NA	NA	NA
AC055866.1	-0.237485948	-0.28896559	NA	NA
AC055873.1	NA	NA	NA	NA
AC055876.1	NA	NA	NA	NA
AC055876.2	NA	NA	NA	NA
AC058791.1	-1.283725369	-1.502206138	-1.39888569	-0.680999851
AC060226.1	-0.041005435	0.616455237	1.014876556	0.281304659
AC060834.2	-1.45588364	-1.306000688	-1.431240605	-1.53405727
AC060834.3	0.073892614	0.580484248	0.552179972	-0.333298564
AC060835.1	NA	NA	NA	-0.462638907
AC061961.2	NA	NA	NA	-1.366007468
AC061975.1	NA	NA	NA	NA
AC061992.1	-0.810510606	NA	NA	NA
AC061992.2	-0.663000251	-0.457412644	-0.437590575	-0.594465823
AC062016.1	NA	NA	NA	-1.234314404
AC062016.2	NA	NA	NA	NA
AC062016.3	NA	NA	NA	NA
AC062017.1	-0.704073931	-0.713364437	-0.735205055	-1.169643535
AC062020.1	NA	NA	NA	NA
AC062020.2	NA	NA	NA	NA
AC062021.1	NA	-1.42016752	-1.454138051	NA
AC062022.1	NA	NA	NA	NA
AC062028.1	-1.702439765	-2.20261892	-1.871078825	-1.370691302
AC062029.1	-0.029495091	-0.076186596	-0.057307276	-0.153398421
AC062031.1	NA	NA	NA	NA
AC062032.1	NA	NA	-1.264536138	NA
AC063932.1	-0.253695692	-0.060775454	-0.202646566	-0.018525256
AC063944.1	NA	NA	NA	NA
AC063956.1	NA	NA	NA	NA
AC063957.1	-0.366813107	NA	NA	-0.497886207
AC063976.1	NA	NA	-0.924448758	NA
AC063976.2	NA	NA	-0.952129156	NA
AC063976.3	-0.835397806	-1.280463403	-0.991179852	NA
AC063976.7	-1.031692473	-1.536219385	-1.961216629	-1.428831597
AC063979.1	NA	NA	NA	NA
AC063980.3	NA	NA	NA	NA
AC064829.1	NA	-1.629589948	NA	NA
AC064834.1	NA	-1.079878544	-1.236656481	-1.158628748
AC064834.2	NA	NA	NA	NA
AC064834.3	NA	-1.443831411	NA	NA
AC064836.1	NA	NA	NA	NA
AC064836.3	-0.376274029	-0.404616099	-0.090648678	-0.791142669
AC064837.1	-1.084668455	-0.948470174	NA	NA
AC064846.1	NA	NA	NA	NA
AC064847.4	NA	NA	NA	NA
AC064848.1	NA	NA	NA	NA
AC064850.4	-0.531080261	-0.789424134	-1.020129076	-0.753955894
AC064852.4	-0.49913661	-0.524726025	-0.353965392	-0.224461059
AC064853.2	-0.479992225	-0.552445407	-0.670681867	-1.11457682
AC064853.3	-0.776277398	-0.801929338	-1.165748605	NA
AC064865.1	NA	NA	NA	NA
AC064871.3	NA	NA	NA	NA
AC064874.1	-0.256277455	-0.324043143	-0.385293989	-0.074966262
AC064875.2	-1.575837308	-1.72261866	-1.58556478	NA
AC066612.1	NA	NA	NA	NA
AC066614.1	1.160788141	NA	NA	0.352376902
AC066615.1	NA	NA	NA	NA
AC066692.1	NA	NA	NA	NA
AC066692.3	-0.52696237	-0.71039192	-0.350173122	-0.625433933
AC066694.1	NA	NA	NA	NA
AC067717.1	NA	NA	NA	NA
AC067718.1	-0.68252808	NA	NA	NA
AC067735.1	NA	NA	NA	NA
AC067742.1	-0.657123501	NA	NA	NA
AC067805.1	NA	NA	NA	NA
AC067903.1	NA	NA	NA	NA
AC067940.1	NA	NA	NA	NA
AC067945.2	NA	NA	NA	NA
AC067945.3	-0.405103674	-0.536030815	-0.310265029	-0.279963004
AC067945.4	-1.52651395	-1.390315669	NA	NA
AC067956.1	NA	NA	NA	NA
AC067957.1	NA	NA	NA	NA
AC067959.1	0.014812854	-0.258810475	-0.478001961	-0.768200901
AC067960.1	NA	NA	NA	NA
AC067961.1	NA	-1.191431169	NA	NA
AC067968.3	-1.49086184	NA	-1.160069291	NA
AC067969.1	NA	NA	NA	NA
AC067969.2	NA	NA	NA	NA
AC067969.3	NA	NA	NA	NA
AC068014.1	NA	NA	NA	NA
AC068014.2	NA	NA	NA	NA
AC068042.1	NA	NA	NA	NA
AC068044.1	NA	NA	NA	NA
AC068056.1	NA	NA	NA	NA
AC068057.1	-1.158513226	-0.813214314	-1.104752745	-1.581169956
AC068058.1	NA	NA	NA	NA
AC068062.1	NA	-0.190014	0.234461652	0.004779469
AC068121.1	NA	NA	NA	NA
AC068134.10	-0.494206279	-0.631535766	-0.663596796	-0.585349051
AC068134.6	NA	NA	NA	NA
AC068134.8	NA	NA	NA	NA
AC068135.1	-0.852239109	-0.014675466	-0.528816667	-0.644337573
AC068137.1	NA	NA	NA	NA
AC068137.11	NA	NA	NA	NA
AC068137.13	-1.23815119	-1.536864498	NA	-1.496936568
AC068137.5	NA	NA	NA	NA
AC068137.6	NA	NA	NA	NA
AC068137.8	NA	NA	NA	NA
AC068138.1	NA	NA	NA	NA
AC068152.1	NA	NA	NA	NA
AC068196.1	-1.254034353	-0.850945251	-0.734300791	-0.617206344
AC068207.1	NA	NA	-0.69203139	NA
AC068279.3	-1.385428378	NA	-1.66272075	NA
AC068282.3	-0.714889205	-0.503567498	-0.614121551	-0.77642088
AC068286.1	-1.141055224	NA	-1.409258432	NA
AC068287.1	NA	NA	NA	NA
AC068292.1	NA	NA	NA	NA
AC068312.1	NA	NA	NA	NA
AC068408.1	NA	NA	NA	NA
AC068446.1	NA	NA	NA	NA
AC068483.1	NA	-1.493856261	NA	NA
AC068489.1	-1.227151113	-1.187092158	NA	-1.162986973
AC068490.1	NA	NA	NA	NA
AC068490.2	-1.522429124	NA	NA	NA
AC068491.2	NA	NA	NA	NA
AC068491.3	-1.555075784	-1.768084107	NA	-0.546824649
AC068492.1	NA	NA	NA	-1.100666568
AC068499.10	-0.695537073	-0.91932832	-1.021790727	-0.674851974
AC068506.1	NA	NA	NA	NA
AC068522.4	-0.382909965	-0.645274576	-0.772988014	-0.399768163
AC068533.1	NA	NA	NA	NA
AC068533.7	NA	NA	NA	NA
AC068535.1	NA	NA	NA	NA
AC068535.2	NA	NA	NA	NA
AC068535.3	NA	NA	NA	NA
AC068538.2	-0.987643279	-0.945036401	NA	-0.689771733
AC068538.4	NA	-1.489890074	NA	NA
AC068570.1	NA	NA	NA	NA
AC068580.1	NA	NA	NA	NA
AC068580.5	NA	NA	NA	NA
AC068580.6	-2.114785656	NA	-1.413499932	-1.733768776
AC068580.7	NA	NA	NA	NA
AC068587.1	-0.911231677	NA	NA	NA
AC068587.2	0.434903361	0.076999674	-0.413769025	0.177099044
AC068641.1	0.502920845	-0.049975939	0.148531176	0.606937285
AC068643.1	-0.702605209	NA	NA	NA
AC068657.2	-0.2054751	-0.691159456	-0.895976303	-0.570372102
AC068669.1	0.137944097	0.206366362	0.112736167	0.135377177
AC068704.1	NA	NA	NA	NA
AC068706.1	NA	NA	NA	NA
AC068706.2	NA	NA	NA	NA
AC068715.1	-0.696695614	NA	NA	NA
AC068718.1	NA	-0.330194921	-0.367276467	NA
AC068724.1	NA	NA	NA	NA
AC068724.2	NA	NA	NA	NA
AC068754.1	NA	NA	NA	NA
AC068797.1	NA	NA	NA	NA
AC068799.1	NA	NA	NA	NA
AC068831.10	-0.918419479	-0.949751092	-0.974092109	-1.085031288
AC068831.11	NA	NA	NA	NA
AC068831.12	NA	NA	NA	NA
AC068831.15	NA	NA	NA	NA
AC068831.16	-1.05643127	-1.024201505	-0.580966571	-0.978012972
AC068831.17	NA	NA	NA	NA
AC068831.3	NA	NA	NA	NA
AC068831.6	-0.538476387	-0.822526617	-0.782013718	-0.546968353
AC068858.1	-1.258531147	-1.101602945	-1.046147821	-0.659741632
AC068946.1	-0.380382094	NA	-0.627360948	-0.665424558
AC069063.1	-0.329024546	0.095773812	-0.527826791	-0.550067656
AC069063.2	-0.663119692	-1.220777024	-0.886301465	-0.605841415
AC069067.1	NA	NA	NA	NA
AC069070.1	NA	NA	NA	NA
AC069082.1	NA	NA	NA	NA
AC069154.4	NA	NA	-0.967159925	NA
AC069155.1	-0.80039577	-1.018532391	-0.884543423	-0.755824637
AC069157.1	NA	NA	NA	NA
AC069157.2	NA	NA	NA	NA
AC069181.1	NA	NA	NA	NA
AC069213.1	-1.96335469	-1.657828558	-1.34707308	-1.607492342
AC069213.4	-0.120507663	-0.800437555	-0.512410644	0.047387024
AC069216.1	NA	NA	NA	NA
AC069240.1	NA	NA	NA	NA
AC069243.1	NA	NA	NA	NA
AC069257.6	-0.162907406	-0.889870126	-0.146682677	-0.133901708
AC069257.8	0.043001115	-0.176460615	0.137446687	0.212461621
AC069276.1	-0.739929532	NA	NA	NA
AC069277.2	-0.346559261	-0.097246521	-0.175294512	-0.766707744
AC069280.1	NA	NA	NA	NA
AC069282.6	0.744370276	0.6760506	0.744224502	0.724496833
AC069285.1	NA	NA	NA	NA
AC069286.1	-0.657123501	NA	-0.156264622	-0.559631803
AC069294.1	NA	NA	NA	-0.7050117
AC069303.1	NA	NA	NA	NA
AC069363.1	NA	NA	NA	NA
AC069368.3	-1.066085055	-1.122834496	-1.140643385	-1.011252703
AC069394.1	NA	NA	-1.482666683	NA
AC069499.1	NA	NA	NA	NA
AC069513.4	NA	NA	NA	NA
AC069542.1	NA	NA	NA	NA
AC072031.1	-0.648390934	NA	-0.637701782	-0.675765391
AC072052.7	-0.903663439	-0.754105191	-0.898999215	NA
AC072061.2	-1.606026386	NA	NA	NA
AC072062.1	-0.253614172	0.015296444	0.039584049	-0.392767917
AC072062.3	-1.434310138	-1.840131351	-1.599163731	-1.266973589
AC073043.1	-1.36944462	-1.689074934	-1.596636682	-2.054238444
AC073046.1	NA	NA	NA	NA
AC073046.25	-0.517865202	NA	-0.70804434	-0.165728489
AC073052.1	-0.122536662	0.159949924	0.383120587	0.210462204
AC073055.2	NA	NA	NA	NA
AC073063.10	0.179778639	0.139643622	0.151348245	0.130400229
AC073065.3	NA	NA	-2.197217737	NA
AC073069.2	-1.071812602	NA	NA	NA
AC073071.1	NA	NA	NA	NA
AC073072.1	NA	NA	-0.804212896	NA
AC073072.5	-0.632505259	-1.102168139	-0.901200425	-1.130971162
AC073072.6	NA	NA	NA	NA
AC073072.7	-0.448239052	-0.809963008	-0.954857033	-0.622732309
AC073089.1	NA	-0.674312325	-0.714307785	-0.231025131
AC073091.2	NA	NA	NA	-1.325720421
AC073094.4	NA	NA	NA	NA
AC073109.2	NA	-1.66465118	NA	NA
AC073115.6	NA	NA	NA	NA
AC073115.7	NA	NA	NA	NA
AC073127.1	-0.718972008	-0.770451651	NA	NA
AC073130.1	-1.460873252	-1.354374513	-1.671060262	-1.254831316
AC073130.2	0.064285932	0.538641342	0.204834943	0.458907525
AC073130.3	-0.826799181	-0.802215907	-0.478864721	-0.132073783
AC073133.1	-0.787343575	-1.356945907	-1.302078111	-1.868374988
AC073133.2	-1.373529155	-0.88027635	-1.074395303	-1.366007468
AC073135.4	NA	NA	NA	NA
AC073137.1	NA	NA	NA	NA
AC073143.1	NA	NA	NA	NA
AC073150.6	-0.796492027	-0.068039483	-0.078490494	-0.38091823
AC073215.1	NA	NA	NA	NA
AC073218.1	NA	NA	NA	NA
AC073218.3	NA	NA	NA	-0.979342576
AC073254.1	-0.453273383	-0.632543275	-0.729194085	-0.441912691
AC073255.1	NA	NA	NA	NA
AC073257.1	NA	NA	NA	-1.3590554
AC073257.2	-1.441605931	-0.723202346	-0.976740433	-0.647737493
AC073264.10	NA	NA	NA	NA
AC073264.6	NA	NA	NA	NA
AC073283.4	-0.475971324	-0.429671763	-0.363808117	-0.495025538
AC073283.7	-0.700976151	-1.179291054	-0.886524912	-0.67320255
AC073284.4	NA	NA	NA	-1.246935076
AC073310.4	-1.197794941	-1.688412647	NA	-1.451433364
AC073316.1	-1.463849831	-1.762563138	NA	-1.120575217
AC073316.2	NA	NA	NA	-1.351700003
AC073321.4	-1.242951761	-1.188860078	-0.701137998	NA
AC073325.1	NA	NA	NA	NA
AC073325.2	NA	NA	NA	-0.931920845
AC073326.3	-0.881840612	-0.990647798	-0.620477099	-0.739157032
AC073330.1	NA	-0.803875406	NA	NA
AC073333.1	NA	NA	NA	NA
AC073333.8	-0.363588343	-0.380305791	-0.055719483	-0.331566381
AC073342.12	-1.778993555	NA	-1.082406769	-0.830432017
AC073343.1	NA	NA	NA	NA
AC073343.13	-0.189121439	-0.266428482	-0.168930655	-0.237420195
AC073370.1	-0.81483198	NA	NA	NA
AC073387.2	NA	NA	NA	NA
AC073409.1	NA	NA	NA	NA
AC073410.1	0.634774769	0.864382112	0.769479038	1.036596114
AC073415.2	0.61832409	0.792126911	0.64711545	0.60067131
AC073427.1	-0.648390934	NA	NA	-0.065721972
AC073464.11	NA	NA	NA	NA
AC073464.4	NA	NA	NA	NA
AC073464.6	NA	NA	NA	NA
AC073464.7	NA	NA	NA	NA
AC073465.1	-1.404563389	-1.052230229	-0.774239259	NA
AC073465.2	NA	NA	NA	-1.248008734
AC073465.3	-0.688340389	-1.082941591	-0.822104921	-1.079412403
AC073476.1	0.539903061	-0.125716261	0.017791925	0.054490821
AC073508.1	-0.810510606	NA	NA	NA
AC073551.1	-0.864611756	-0.732667346	-0.503406167	-0.923089681
AC073578.1	NA	NA	NA	NA
AC073587.1	NA	NA	-0.70553386	NA
AC073610.5	NA	NA	NA	NA
AC073621.2	NA	NA	NA	NA
AC073626.2	NA	NA	-1.190828559	-1.51126945
AC073628.1	NA	NA	NA	NA
AC073635.5	-0.297835949	-0.53913041	-0.522260911	-0.073090822
AC073636.1	NA	NA	NA	NA
AC073641.2	-1.141937903	-1.33199572	NA	NA
AC073648.1	-0.908307124	NA	NA	-0.916608181
AC073657.1	0.384600939	0.52894708	0.464063295	0.482296876
AC073834.3	NA	NA	NA	NA
AC073842.19	-1.272071514	-1.304477757	-0.765187707	-0.792639029
AC073850.6	NA	NA	NA	NA
AC073869.1	NA	NA	NA	-1.614185156
AC073869.10	NA	NA	NA	NA
AC073869.13	NA	NA	NA	NA
AC073869.2	NA	-1.685459686	NA	NA
AC073869.20	-1.295533256	NA	-2.028637812	-1.726029303
AC073869.7	-1.962493001	NA	NA	-1.541189074
AC073869.8	NA	NA	NA	NA
AC073873.1	NA	NA	NA	NA
AC073900.4	-1.700372327	NA	NA	NA
AC073928.1	NA	NA	NA	NA
AC073928.2	NA	NA	NA	NA
AC073934.6	-0.694260523	-0.962988963	-1.117398993	-0.953218122
AC073957.15	-1.44732579	NA	NA	NA
AC073973.1	NA	NA	NA	NA
AC073987.1	-1.615331285	NA	NA	-1.5353444
AC073987.2	NA	NA	NA	NA
AC074008.1	NA	NA	NA	-1.330718111
AC074011.2	-0.801007041	-0.522826369	-0.646952856	-0.985472616
AC074019.1	NA	NA	NA	NA
AC074019.2	-1.467184567	NA	NA	-1.770334275
AC074033.1	NA	NA	NA	NA
AC074035.1	NA	NA	NA	NA
AC074051.1	NA	NA	NA	NA
AC074051.2	NA	NA	NA	NA
AC074091.1	NA	NA	NA	NA
AC074117.10	-0.353927545	-0.669216736	-0.612336808	-0.630111161
AC074117.13	-0.875755198	NA	-0.720554306	-0.702954988
AC074121.4	-1.35208985	NA	NA	NA
AC074129.1	NA	NA	NA	NA
AC074183.3	NA	NA	NA	NA
AC074183.4	NA	NA	NA	NA
AC074191.1	NA	NA	NA	NA
AC074212.5	-1.87627735	-1.884395003	-1.828251137	-1.555249764
AC074212.6	-1.429512456	-1.782022094	-1.437476018	-1.275457096
AC074264.1	NA	NA	NA	-0.689771733
AC074286.1	-0.082290194	-0.066946071	-0.046554224	-0.041643459
AC074289.1	0.375261416	0.462591996	0.442859468	0.46671476
AC074289.2	NA	NA	NA	NA
AC074290.1	-0.161679005	0.231467599	0.109531587	0.02307488
AC074338.4	0.176323854	-0.056489332	-0.10674133	0.036819179
AC074338.5	NA	NA	-0.907432383	-0.939471064
AC074363.1	-0.727134716	NA	-0.693922982	-1.305195686
AC074366.3	-1.846340431	NA	NA	-1.11698289
AC074367.1	-0.724374481	-0.966175538	-0.660769985	-0.9268464
AC074375.1	-0.341697618	-0.51907272	-0.709206803	-0.504597712
AC074389.1	NA	NA	NA	NA
AC074389.5	NA	NA	NA	NA
AC074389.6	NA	NA	NA	-1.268530952
AC074389.7	NA	NA	-1.396997404	-1.297609564
AC074391.1	-1.835647999	-1.938657832	NA	-1.650026178
AC074391.2	NA	NA	NA	NA
AC076972.1	NA	NA	NA	NA
AC078785.1	NA	-0.61335228	-0.628121637	NA
AC078794.1	NA	NA	NA	-0.537703587
AC078814.1	NA	NA	NA	NA
AC078816.1	NA	NA	NA	NA
AC078819.1	-0.400501866	-0.40564713	-0.681410709	-0.362334532
AC078828.1	NA	NA	NA	NA
AC078842.3	-1.214463475	NA	-1.181636687	NA
AC078842.4	NA	NA	NA	NA
AC078851.1	NA	NA	NA	NA
AC078851.2	NA	NA	NA	NA
AC078852.1	NA	NA	NA	NA
AC078852.2	NA	-1.41489024	NA	NA
AC078855.1	NA	NA	NA	NA
AC078864.1	NA	NA	NA	NA
AC078864.2	NA	NA	NA	NA
AC078881.1	-0.198955502	-0.6440211	0.241098235	0.040529524
AC078882.1	NA	NA	NA	NA
AC078883.3	-0.453210071	-0.238678341	-0.182759447	0.111836281
AC078883.4	-1.484679607	NA	-1.454917055	-1.128817259
AC078889.1	NA	NA	-0.540382587	NA
AC078899.1	-0.284935682	-0.397383122	-0.302383099	0.083650628
AC078899.2	NA	NA	NA	NA
AC078899.3	-0.693880673	-0.852920649	-0.802534548	-0.763454612
AC078899.4	-1.136846467	NA	NA	NA
AC078916.1	NA	NA	NA	NA
AC078917.1	-0.601368268	0.20637689	0.33073571	-0.245505921
AC078927.1	NA	NA	NA	NA
AC078941.1	-1.020598191	-0.713577129	-0.406087763	-0.50468313
AC078942.1	-0.426851817	-0.867593731	-0.884039115	-0.85476597
AC078950.1	NA	NA	NA	NA
AC078974.2	NA	-1.022617188	NA	-0.687828578
AC078986.1	-0.783368387	NA	-0.452575839	NA
AC078988.1	NA	NA	NA	NA
AC078991.1	NA	NA	NA	NA
AC078993.1	0.411029125	NA	-0.342696715	0.212817583
AC079005.1	NA	NA	NA	NA
AC079054.1	NA	NA	NA	NA
AC079080.1	NA	NA	NA	NA
AC079112.1	NA	NA	NA	-1.236552245
AC079117.1	NA	-0.814875514	-0.54916058	-1.014987804
AC079117.2	-0.65347046	-0.403920106	-0.674440003	NA
AC079117.3	NA	-0.403920106	NA	NA
AC079121.1	NA	NA	NA	NA
AC079127.1	NA	NA	NA	NA
AC079135.1	NA	-1.746813295	NA	-1.777798588
AC079140.1	-0.016746364	-0.469945774	-0.450704287	-0.783772963
AC079145.4	-0.287759024	-0.585856596	-0.501640136	-0.526465257
AC079150.2	0.689720758	0.085837561	-0.135601912	0.7489516
AC079150.3	-0.822940712	NA	-1.266976001	NA
AC079154.1	-0.042514232	NA	-1.442282142	NA
AC079163.1	NA	NA	NA	NA
AC079172.1	NA	NA	NA	NA
AC079199.2	-0.47008929	NA	NA	-0.923648319
AC079233.1	NA	NA	NA	NA
AC079235.1	NA	NA	NA	NA
AC079248.1	-1.999720096	NA	NA	NA
AC079250.1	0.236748031	0.078084895	0.0600168	-0.062541861
AC079298.1	NA	NA	NA	NA
AC079305.10	-0.656123486	-0.533926245	-1.108355422	-1.444447011
AC079305.11	NA	-1.361603385	NA	-1.421207606
AC079305.5	NA	NA	NA	-1.479486582
AC079305.8	NA	NA	-1.078398045	NA
AC079325.5	NA	NA	NA	NA
AC079325.6	NA	-0.50454245	-1.439779277	NA
AC079340.1	NA	NA	NA	NA
AC079354.1	NA	NA	NA	NA
AC079354.3	-1.643379872	-1.404866193	-1.207184059	-1.410646408
AC079354.5	-0.547098703	-0.706605019	-0.449111368	-1.1333141
AC079354.6	-0.697001331	-0.329809972	-0.30928452	-0.828074432
AC079355.1	NA	NA	NA	NA
AC079395.1	NA	NA	NA	NA
AC079398.1	NA	NA	-0.407394504	NA
AC079398.2	NA	-0.757223385	NA	NA
AC079398.3	NA	NA	NA	NA
AC079448.1	NA	NA	-1.279991688	NA
AC079466.1	-0.745824259	-0.808163365	-0.735807894	-0.945716052
AC079467.1	NA	NA	NA	NA
AC079584.2	NA	NA	NA	-1.412864446
AC079586.1	-1.364983418	-1.288744021	-0.863870939	NA
AC079603.1	NA	NA	NA	NA
AC079610.1	NA	NA	-1.046742773	-1.367011617
AC079610.2	-1.975337746	NA	-1.470452976	NA
AC079612.1	NA	-1.966710156	NA	-1.82160419
AC079612.2	NA	NA	NA	NA
AC079613.1	-1.373196665	-1.333977598	-1.609741177	-1.542012032
AC079630.2	-1.632678685	NA	NA	NA
