gene	IWP	HED	HER	CD184
FERD3L	NA	NA	NA	NA
FERMT1	-3.798451948	-5.053337884	-4.350347756	-4.478555669
FERMT2	4.09673575	3.898226236	3.888732329	4.465319466
FERMT3	3.07020296	0.953724523	1.321480738	2.778658096
FES	3.042942441	2.495966067	2.566477325	4.036983997
FETUB	-4.312060665	NA	NA	NA
FEV	-5.950410551	-5.560920995	-4.683915313	-4.413924002
FEZ1	2.518518059	1.378962795	1.215136678	2.462214384
FEZ2	1.756287909	2.134944976	2.057394752	2.16892771
FEZF1	NA	NA	NA	NA
FEZF2	NA	NA	NA	NA
FFAR1	NA	-5.766273932	NA	-6.618911416
FFAR2	-2.90479727	-3.607090388	-2.475040171	-1.426988052
FFAR3	-5.860119757	NA	NA	-3.266245277
FFAR4	-8.07600272	-6.224497594	NA	-6.227649501
FGA	3.303750001	-3.544730847	-4.615731021	2.138347461
FGB	7.177864935	1.024306626	0.228354595	5.572112129
FGD1	1.789078609	1.241989295	1.415712156	1.752335252
FGD2	-6.933783124	-5.505290957	-4.762354569	-7.551991911
FGD3	-1.503265205	-1.769032718	-1.575807909	-1.239539618
FGD4	0.048659435	1.053066184	0.987377248	2.445206505
FGD5	3.742035462	3.554424105	3.706311427	4.048587764
FGD6	2.502135858	1.934373107	1.813125252	2.672118784
FGF1	-4.733734604	-4.959448371	-5.791622822	-3.80526081
FGF10	2.582161447	2.535943431	2.073152938	1.51184307
FGF11	-4.066753201	-5.452537645	-5.823065586	-4.186293231
FGF12	0.597836334	1.406772975	0.823954813	2.15858434
FGF13	-1.118615905	-0.773149993	-0.758012909	-1.616537673
FGF14	-9.670001842	-6.033067145	-9.408403504	-9.544044591
FGF16	NA	-6.21739533	-6.348565815	-4.101470042
FGF17	-5.304732443	-4.717964206	-4.812047496	-4.696313199
FGF18	-1.842231918	-2.31556855	-1.758476786	-1.719802777
FGF19	-7.079700937	NA	NA	-3.977136227
FGF2	-2.222892106	-0.372844676	0.160918756	-0.019301421
FGF20	NA	NA	NA	NA
FGF21	NA	NA	NA	NA
FGF22	NA	NA	-7.100146389	-7.280102206
FGF23	1.562229891	2.816097422	2.793729193	1.775870506
FGF3	NA	NA	NA	NA
FGF4	NA	NA	NA	-6.287576836
FGF5	NA	-8.142238195	-7.324301213	-5.873344267
FGF6	-2.544626975	-2.451671258	-3.922809574	-1.353725806
FGF7	-2.808148959	-2.665953885	-4.308723109	-3.249919403
FGF8	NA	-5.983444315	NA	-4.185027591
FGF9	-1.911318699	1.37073963	1.290161359	-1.575110704
FGFBP1	NA	-5.230525823	NA	NA
FGFBP2	-6.110614931	-5.816857401	NA	-5.127983702
FGFBP3	-0.460282551	-1.156578577	-1.361736977	-2.598412525
FGFR1	3.903946138	3.518748494	3.404885726	4.242127539
FGFR1OP2	3.99030611	4.571163848	4.592881349	3.942948807
FGFR2	0.474882006	0.379903381	0.516486622	0.60512193
FGFR3	0.14725073	-2.543901173	-2.751289735	-2.226148064
FGFR4	0.697794072	-1.79579952	-1.703776364	-1.414793005
FGFRL1	-1.091271552	-0.057953639	0.04170258	-1.432400424
FGG	3.234820577	-1.088937432	-1.316685786	3.21649005
FGGY	1.279973518	1.515427951	1.569960739	0.933374812
FGL1	-2.182086079	0.235271761	-0.305231971	-3.760129556
FGL2	-2.991223629	-1.668471945	-1.752268464	-2.168183996
FGR	-1.829526014	-1.534606243	-1.580099863	-1.64987945
FH	5.539412784	5.832015217	5.742827923	5.00785861
FHAD1	-4.925596919	-5.002917467	-4.905342322	-5.205357147
FHDC1	-2.153999168	-3.395968106	-2.856491262	-2.390377992
FHIT	2.337103885	2.804047844	3.287696971	2.366184731
FHL1	-1.197863052	0.226216438	0.025989708	-0.519359729
FHL2	0.182585723	1.708298916	1.61462115	2.250831028
FHL3	4.075111929	4.22786893	4.330085876	4.070954019
FHL5	NA	NA	NA	-6.504630227
FHOD1	1.716709694	1.014713029	0.980124316	1.317058176
FHOD3	-3.586848582	-4.047503234	-3.609427649	-3.179391268
FIBCD1	-5.525682012	-4.408179108	-7.563820816	-5.623843151
FIBIN	-0.92732878	-1.410103862	-1.498162661	0.636017128
FIBP	5.405768573	5.52066797	5.528893433	5.417878739
FICD	2.114957666	1.234810923	1.081415662	1.259891222
FIG4	3.837810472	3.725514194	3.714698741	4.321297755
FIGLA	NA	NA	NA	NA
FIGN	1.566770184	2.158525599	2.15528885	1.311652508
FIGNL1	3.223252793	3.164807254	3.134111766	2.904155085
FIGNL2	-4.36212001	-4.002959873	-4.082967485	-3.114761634
FILIP1	1.497006967	0.479718036	0.837524445	4.69013516
FILIP1L	1.335325842	3.341312984	3.350759863	4.109204604
FIP1L1	2.374480683	2.377003801	2.350376164	2.216078355
FIS1	5.770145666	6.048342549	5.994692764	5.753383248
FITM1	-4.353783418	-2.966759544	-3.550996113	-2.779651823
FITM2	1.079408354	0.224578831	0.196182879	1.462804899
FIZ1	-1.260206004	-1.351626795	-1.354318634	-1.729177363
FJX1	-0.701144161	1.211767534	1.479944632	2.181642835
FKBP10	1.53739469	0.957855738	1.189475565	1.383971473
FKBP11	2.673197166	2.457255596	2.497657115	2.040567779
FKBP14	2.528588543	3.200086518	2.990996179	2.862085011
FKBP15	2.628578281	2.515451354	2.44395986	2.767031048
FKBP1A	7.966918131	8.387962384	8.333485166	8.380625208
FKBP1B	1.195385724	0.637614503	0.575310878	1.18190848
FKBP1C	1.614981221	1.950679304	2.083643853	1.959421655
FKBP2	4.864758128	4.371564687	4.162339182	4.720183909
FKBP3	5.991807582	6.044381421	5.855980463	5.434901366
FKBP4	2.271648312	2.211076521	2.513248209	1.935120442
FKBP5	3.934113109	3.034903546	3.128270037	3.175200353
FKBP6	-7.191624965	NA	-5.378824865	NA
FKBP7	4.190647482	5.037653004	5.017430562	4.353364158
FKBP8	2.804213735	1.856829292	2.023748055	3.190291059
FKBP9	3.029066331	4.07532329	3.964749757	4.022429956
FKBPL	-2.509038059	-2.050557714	-2.533180183	-1.457769475
FKRP	0.874973867	1.284166578	1.159539155	1.153695691
FKTN	1.687053391	1.852521176	1.795032647	1.742422839
FLAD1	4.675783025	4.544059311	4.560550809	4.145098716
FLCN	0.921633023	0.889912372	0.732523367	1.448788117
FLG	NA	NA	NA	NA
FLG2	NA	NA	NA	NA
FLI1	6.24071244	6.082226549	6.019466719	5.655396422
FLII	4.283412034	3.021446482	3.13443154	4.18928784
FLNA	2.505820365	0.953389019	1.27523546	3.188180698
FLNB	3.924441834	2.695465788	2.736826659	4.468426284
FLNC	-1.358130548	-2.79843708	-2.849242086	-2.284100718
FLOT1	2.284624726	1.131243552	1.457981917	2.317987103
FLOT2	5.212702782	4.672995849	4.737744739	5.359985376
FLRT1	-3.956489786	-7.53924404	-4.646811338	-4.60269464
FLRT2	2.516755308	1.035385476	0.888317562	-0.214181643
FLRT3	5.69921431	2.242389268	2.219459137	2.535395319
FLT1	5.482175384	6.32345912	6.402800529	7.560684623
FLT3	-5.175330921	NA	-6.127982822	-6.839964784
FLT3LG	-3.870594527	-6.003864968	-7.135035452	-4.51867649
FLT4	0.646088909	0.261520778	0.707527174	2.895897504
FLVCR1	2.676486903	3.125904874	3.089621138	2.720859278
FLVCR2	0.132044508	-0.698311893	-0.320200076	0.27973882
FLYWCH1	-0.99680964	-1.437652661	-1.514876825	-0.622781041
FLYWCH2	1.681881453	0.629501665	1.240234286	2.025357284
FMN1	-7.10011971	-4.599859081	-4.554681699	-6.332558738
FMN2	-1.322570429	-0.194976396	-0.428926205	-1.121824128
FMNL1	-2.273571384	-1.558737263	-1.593978667	-0.719877569
FMNL2	2.280163197	2.981549342	2.909695869	3.260788775
FMNL3	2.886761027	1.919741206	2.011261511	3.427389996
FMO1	0.69854262	-1.481497981	-1.329659643	-0.030445721
FMO2	-2.924294912	-4.854208152	-6.935862259	-6.450219626
FMO3	-3.790784286	-3.526077897	-4.429524529	-6.553763265
FMO4	2.550528161	2.709708336	2.64381593	2.255967838
FMO5	1.168223367	-0.588041048	-0.735716253	0.013918097
FMOD	2.625977992	0.507371443	0.173174176	2.362284491
FMR1	1.8215659	2.523102947	2.602651384	1.854116455
FMR1NB	NA	-4.758135471	-4.275276827	-3.785397268
FN1	7.044215337	5.497933239	5.301018762	6.874272946
FN3K	-2.509582255	-2.416509063	-2.285947846	-3.207658986
FN3KRP	3.949324634	3.229797591	3.252066355	3.287907327
FNBP1	3.744903213	3.921550058	4.195572445	4.096482483
FNBP1L	5.283361537	4.71553055	4.678877911	5.664457861
FNBP4	2.923145824	3.086644386	3.269495875	3.418859621
FNDC1	-6.704577114	-5.391524093	-6.892892209	-8.583001799
FNDC3A	3.545106358	3.679147733	3.833232905	3.843014844
FNDC3B	3.565349594	3.578264074	3.384276727	4.86151961
FNDC4	-0.200724409	-0.484919229	-1.090719091	-0.751122612
FNDC5	0.540120126	-1.139923076	0.092541483	-1.457750038
FNDC7	-5.366592458	-1.802332209	-2.186311995	-1.110951345
FNDC8	-3.055388734	-3.124059797	-3.303458689	-3.389759897
FNDC9	-3.160407493	-4.200897143	-4.054492608	-3.016754947
FNIP1	2.740649396	4.167285822	4.16002139	3.339433019
FNIP2	1.989315145	2.620523477	2.564290546	3.412990681
FNTA	2.423134038	2.375980078	2.321619512	2.38398983
FNTB	3.102370853	3.28935362	3.273788059	2.889763503
FOCAD	3.984181313	3.446620786	3.425321906	3.975513354
FOLH1	-2.784551251	-1.565516358	-1.275316361	-3.281706512
FOLR1	2.698731744	-2.503328663	-2.215702816	-0.101153101
FOLR2	0.769850193	-0.816244827	-0.9472375	-6.307876872
FOLR3	-3.592336904	-6.269279309	-6.107398732	NA
FOS	6.932302327	9.1909338	9.313987698	8.407024426
FOSB	3.599959569	5.619216651	5.851304328	5.99170106
FOSL1	-1.224062091	-0.632473811	-1.041115193	0.629762149
FOSL2	1.218279001	2.49388084	2.329723796	3.296780747
FOXA1	-2.573663287	-5.924099964	-6.06839125	-4.867659393
FOXA2	-0.803746064	NA	NA	-3.249306045
FOXA3	-1.429851583	-3.428766456	-3.348628159	-3.199888015
FOXB1	-5.158001481	-5.137181216	-4.383897435	-5.529801615
FOXB2	NA	NA	NA	NA
FOXC1	-0.198915694	1.629050803	1.776370745	1.929429884
FOXC2	-2.322620048	-0.632872742	0.593833826	0.053889674
FOXD1	NA	NA	NA	NA
FOXD2	-4.248931779	-3.314687386	-4.002424681	-5.451399962
FOXD3	NA	NA	NA	NA
FOXD4	NA	NA	-6.598004222	-4.28579328
FOXD4L1	NA	NA	NA	-7.078465899
FOXD4L3	NA	NA	NA	NA
FOXD4L4	NA	NA	-6.773925942	NA
FOXD4L5	-7.524148745	NA	NA	NA
FOXD4L6	NA	NA	NA	NA
FOXE1	NA	NA	NA	NA
FOXE3	NA	NA	NA	-5.769956979
FOXF1	0.261323076	0.759218384	0.173497123	-0.139778018
FOXF2	-4.432959054	-4.14110281	-3.993977231	NA
FOXG1	-5.920038522	NA	NA	-7.073562564
FOXH1	-2.769899409	-5.422237195	-6.949758081	-6.129713898
FOXI1	-6.046484661	-3.086059217	-3.727384298	-4.571505813
FOXI2	NA	NA	NA	NA
FOXI3	-6.402976916	NA	NA	-4.410325409
FOXJ1	-4.108354637	-4.980087328	-5.555941491	-5.450999502
FOXJ2	1.705289057	1.513718385	1.517640314	2.339949412
FOXJ3	2.83327654	2.603287829	2.73852428	3.21704144
FOXK1	2.501226215	2.269423939	2.529036379	2.553366571
FOXK2	1.082329674	1.231718302	1.299895802	1.339503647
FOXL1	-3.675515141	-3.667765684	-2.635441175	-2.415744376
FOXL2	-4.506927735	-5.64306429	-6.165969036	NA
FOXL2NB	-4.993709856	-3.825273542	-2.910007222	-4.748964108
FOXM1	2.004702782	2.023882334	2.003031566	1.388992061
FOXN1	NA	NA	NA	NA
FOXN2	2.913164412	3.431223271	3.413997125	3.0934781
FOXN3	2.602770989	2.452454211	2.561906667	2.687987692
FOXN4	NA	-7.290280671	NA	-5.568043967
FOXO1	3.730515853	3.586489512	3.713118194	4.785218913
FOXO3	1.858610732	2.471508449	2.382565909	1.680114129
FOXO3B	-1.564369476	-1.604593994	-0.74273626	-2.592834383
FOXO4	-0.430252997	-1.437534773	-1.638287917	-0.899191659
FOXO6	-7.149529787	-5.787832669	-6.887931449	NA
FOXP1	3.238767557	4.234603649	3.907550964	3.291040825
FOXP2	-3.016701928	-2.828426237	-2.336663019	-1.327495862
FOXP3	-5.69136817	-3.867280372	-4.269382206	-4.039043009
FOXP4	-0.938883952	-2.702077857	-2.5293673	-1.800831657
FOXQ1	-6.832731569	NA	NA	NA
FOXR1	-4.222336067	-2.875186239	-2.985085287	-4.527938607
FOXR2	NA	NA	NA	NA
FOXRED1	3.580487473	3.540046701	3.526444271	3.249391603
FOXRED2	2.356394394	2.563165421	2.410145717	2.021832038
FOXS1	-1.585757847	-3.652245121	-2.021504425	-1.509961122
FPGS	0.873196663	1.418595104	1.35715013	1.203869144
FPGT	2.42160915	2.845882077	2.622647881	1.946552392
FPR1	-7.163865315	-3.581866919	-2.962835645	-5.581348253
FPR2	-7.775223399	-5.933053692	-4.001848999	NA
FPR3	-7.358625386	-7.258907625	-6.092410907	-4.105612072
FRA10AC1	2.572808488	2.463853893	2.576004277	2.241839232
FRAS1	2.022620256	0.762397211	1.002099688	1.809538199
FRAT1	-0.895909565	-1.708151866	-1.286397643	-1.807588023
FRAT2	0.790052129	0.558720329	0.638598356	-0.08631423
FREM1	3.784728053	1.842529192	0.986650468	1.778247441
FREM2	0.454691102	-1.711991731	-1.486454615	-1.120193702
FREM3	-7.155499877	-6.506989718	-5.609220048	-5.993712228
FRG1	3.417110841	3.989434757	3.931419481	2.756099129
FRG2	NA	NA	NA	NA
FRG2B	NA	NA	NA	NA
FRG2C	-6.84388249	NA	NA	-5.649898983
FRK	-2.079494542	-5.371179417	-4.257565633	-4.099403933
FRMD1	-5.637197288	-8.321045289	NA	NA
FRMD3	-1.556859191	-2.974088079	-2.145174594	-2.312205416
FRMD4A	1.484355758	1.587256903	1.635183744	1.220615997
FRMD4B	3.926944334	3.960570739	3.778676152	4.683466536
FRMD5	-0.183092298	0.615128362	0.62108313	-0.834154798
FRMD6	1.950593992	1.495803504	1.165257202	1.583795434
FRMD7	NA	NA	-5.774057671	-5.924319611
FRMD8	2.98567371	3.336205098	3.461786347	3.286155266
FRMPD1	-8.607145984	-6.063004502	-7.178722782	-6.147326321
FRMPD2	-1.954139624	-1.646145843	-1.884806668	-0.658895224
FRMPD3	-7.48204254	NA	NA	NA
FRMPD4	-4.823067	-7.752004995	-7.709823756	-5.153762544
FRRS1	-2.094913774	-2.852014097	-2.816952864	-2.165446446
FRRS1L	-3.467076023	-4.593027187	-3.991891595	-5.210401796
FRS2	2.209121566	1.583411516	1.723643024	2.51566232
FRS3	-1.909753385	-2.026592858	-1.880810846	-1.949768688
FRY	-3.005938531	-3.764222646	-4.322281984	-2.073181065
FRYL	1.789000714	2.453878248	2.415478495	2.626977483
FRZB	3.600165708	1.732898727	-0.320972748	4.173730512
FSBP	-7.557631964	NA	-7.296033626	NA
FSCB	-4.636266282	-6.342814763	-6.236673935	NA
FSCN1	2.737694258	1.781161656	1.784968188	3.116252385
FSCN2	NA	NA	NA	NA
FSCN3	-5.667702538	-4.937170485	-4.582022473	-2.967688384
FSD1	0.909167564	0.289577091	0.033524574	1.499787046
FSD1L	-0.404194721	-0.648252789	-0.322502274	0.38598875
FSD2	-5.467904729	-5.161489361	-5.553349046	-4.335619309
FSHB	NA	NA	NA	NA
FSHR	0.493665854	-2.133645232	-2.010690637	-2.117320174
FSIP1	-1.081156375	-1.422265284	-1.897336906	-1.61127713
FSIP2	-1.258823881	-0.139949574	0.060186746	-0.673608477
FST	-1.185008253	-1.614837684	-2.041115567	-1.52713455
FSTL1	6.628292906	6.017017819	6.00196383	6.665655464
FSTL3	-0.617835553	-1.442310011	-1.166679836	-0.638173858
FSTL4	-2.522953204	-1.908444993	-1.850320358	-1.50529664
FSTL5	-4.878791777	NA	-7.042370225	-5.121109563
FTCD	-1.984035182	-6.361293763	-7.353366801	-3.19572906
FTCDNL1	-2.160445299	-0.959958069	-1.225972784	-2.773072533
FTH1	5.648605736	4.522845445	4.804003504	6.089456826
FTHL17	NA	NA	NA	NA
FTL	11.89343538	12.48660922	12.31712042	11.56492435
FTMT	-3.299959914	-3.786729242	NA	-3.639366726
FTO	4.129960343	3.845893183	3.87438531	4.166675459
FTSJ1	4.430433606	4.265828552	4.21880065	4.566428322
FTSJ3	4.878121184	4.576341942	4.674663248	4.480737452
FUBP1	5.603183667	6.046319797	5.973330743	5.384823249
FUBP3	2.215933941	1.843304679	1.929517289	2.334353593
FUCA1	1.878805601	1.241549432	0.93529784	1.854238275
FUCA2	4.578981029	4.041211459	4.242662067	4.834583877
FUNDC1	4.56627634	4.776070969	4.786144863	4.013281857
FUNDC2	2.662497621	3.06391415	3.027655033	2.420825952
FUOM	2.868961478	1.973463959	1.984339504	2.023588622
FURIN	1.255580021	0.950797795	0.885346106	2.448924974
FUS	3.530168609	3.173248144	3.003012336	3.53971826
FUT1	2.953968945	2.286393708	2.344634356	2.488136887
FUT10	2.43292525	2.455781447	2.534493366	2.06034897
FUT11	2.686994977	3.104601882	3.025599409	3.51726924
FUT2	-1.116752725	-2.25639113	-1.761803003	-1.638537169
FUT3	-5.311814945	-6.131379922	-5.007773176	-5.84262039
FUT4	-0.75933259	-1.582009869	-1.149585504	-1.03535718
FUT5	NA	NA	NA	-4.680339773
FUT6	-5.009334387	-5.082814806	-3.70226157	-4.138236191
FUT7	NA	NA	NA	NA
FUT8	4.385765595	4.179110249	4.279619918	2.950137195
FUT9	-5.904737184	-6.71914193	-7.455145282	-2.23733953
FUZ	-0.147071685	-0.693274213	-0.755773398	-0.609103296
FXN	2.958712845	2.262435197	2.391887363	2.164492157
FXR1	3.962290978	4.423214453	4.383808857	3.508157688
FXR2	-0.000811047	0.197404078	0.522779088	0.67005942
FXYD1	NA	NA	NA	NA
FXYD2	-3.954158881	-3.507328413	-3.144474578	-4.332845694
FXYD3	-3.945843628	-4.34921481	-5.414295966	-3.884402297
FXYD4	-3.047163538	-3.452848868	-5.465778925	-2.654910813
FXYD5	5.374766729	5.529309622	5.495194011	4.225586304
FXYD6	4.227696942	4.820256143	4.931341654	3.479985059
FXYD7	-2.951564876	-3.820139801	-3.479157755	-6.605724721
FYCO1	0.9186304	1.215566133	1.330722926	1.296173487
FYN	3.003547125	3.062879648	3.116266451	4.018654453
FYTTD1	4.738325242	4.381919489	4.387287994	4.451670131
FZD1	-2.959597837	-3.679389084	-2.60195046	-0.752552843
FZD10	1.335206194	2.863977975	2.497037626	1.340319436
FZD2	-0.235739558	-1.633701958	-1.789794094	-1.972849075
FZD3	1.063917344	1.362417461	1.582723642	0.957535158
FZD4	3.662060787	2.319665952	2.49862133	3.887502215
FZD5	2.800896655	0.908630381	0.658792577	1.257501063
FZD6	3.244653786	3.60445378	3.756003354	4.694826803
FZD7	0.927688945	-0.438376008	-0.759698072	-0.523414909
FZD8	-2.469437944	-1.309512676	-1.361825569	-0.868813141
FZD9	-4.813235917	-5.893555959	-4.933364267	-2.708751657
FZR1	-1.622277464	-2.173088966	-2.227011121	-0.894332783
G0S2	1.036258167	NA	-4.41853872	0.933829616
G2E3	2.529773782	2.870637583	2.883725339	2.100782469
G3BP1	5.372856353	5.173510584	5.207567016	5.289195677
G3BP2	6.379615042	6.343324192	6.376837044	6.568880607
G6PC	NA	NA	NA	-6.296114434
G6PC2	NA	NA	NA	NA
G6PC3	5.023257622	4.961464867	4.955281001	4.643825425
G6PD	1.807445396	1.546638946	1.409526718	1.713747117
GAA	1.702564735	0.387360749	0.589946524	2.108153998
GAB1	1.348868399	1.319416203	1.000593717	2.77623475
GAB2	2.267368462	1.763704064	1.7376213	2.518212096
GAB3	2.506698218	2.654675347	2.890707188	1.969889663
GAB4	NA	NA	NA	NA
GABARAP	0.388000889	-0.041403465	0.118990723	0.143706392
GABARAPL1	3.57301437	3.833976125	3.462467611	4.290431185
GABARAPL2	5.477565623	6.15576513	6.072128562	5.880805611
GABBR1	-3.322673734	-4.997986945	-3.479790456	-3.20195673
GABBR2	-6.962044457	NA	-5.500892439	-6.997038821
GABPA	2.337735994	2.43599031	2.495193983	2.167040511
GABPB1	3.496590699	3.863104129	3.914509832	3.444516007
GABPB2	0.848057488	1.707490898	1.690416363	0.820041796
GABRA1	-6.333744758	-5.660874777	NA	-6.391168527
GABRA2	-3.495913335	-3.910254195	-6.077889123	-4.438941787
GABRA3	-1.025346386	0.507348089	0.27402754	-1.961054769
GABRA4	-6.939236851	NA	NA	NA
GABRA5	-6.109024208	-6.006047473	-4.266537554	-7.860556823
GABRA6	-4.345626181	-7.690246936	NA	-6.108436342
GABRB1	-4.123363498	-4.623558731	-4.549813052	-3.916905574
GABRB2	-4.868384617	-6.405535133	-7.393962743	-1.819915509
GABRB3	-0.838671965	-0.292422357	-0.04235677	-2.09587195
GABRD	NA	NA	-6.573204842	NA
GABRE	3.002412878	1.768128108	1.594930722	2.44780978
GABRG1	-8.551035651	NA	NA	NA
GABRG2	-2.429310671	-1.096954518	-1.666985862	-4.013174925
GABRG3	-9.443466053	NA	-9.280879007	-6.346087217
GABRP	0.540435668	1.975221176	1.811933974	1.872194338
GABRQ	-1.234153239	-2.449562917	-2.60473705	-3.224724578
GABRR1	-3.399861607	-2.648337959	-3.686871952	-2.277084244
GABRR2	-2.029522835	-0.597565436	-0.700388692	1.472694772
GABRR3	NA	NA	NA	-6.31777664
GAD1	5.018203251	4.417512246	4.130227586	1.593639523
GAD2	-5.091777155	-3.699736306	-4.744754081	NA
GADD45A	1.659685179	2.411736086	2.149232052	2.741007747
GADD45B	-1.580566644	2.105264221	1.837778105	2.668154548
GADD45G	-0.56378938	-0.25454982	-1.331424134	-0.927463015
GADD45GIP1	1.83543089	1.266756862	1.377253904	2.29208578
GADL1	-5.466599273	-4.356455007	-4.976167657	-4.257007278
GAGE1	NA	NA	NA	NA
GAGE10	-3.894364914	-4.600607384	-4.845497769	-4.867418955
GAGE12B	NA	NA	NA	NA
GAGE12C	NA	NA	NA	NA
GAGE12D	NA	NA	NA	NA
GAGE12E	NA	NA	NA	NA
GAGE12F	NA	NA	NA	NA
GAGE12G	NA	NA	NA	NA
GAGE12H	NA	NA	NA	NA
GAGE12J	NA	NA	NA	NA
GAGE13	NA	NA	NA	NA
GAGE2A	NA	NA	-4.818429525	NA
GAGE2E	NA	NA	NA	NA
GAK	-1.22708007	-2.097489203	-1.903069402	-0.623499413
GAL	-1.391695768	-1.879286495	-2.570174877	-4.953909815
GAL3ST1	-4.377133315	-7.088044002	-4.939798595	-6.003508853
GAL3ST2	NA	NA	NA	NA
GAL3ST3	-5.238552657	-3.432440236	-4.123076629	-4.795049247
GAL3ST4	1.751262687	0.747543573	0.295454212	0.170468688
GALC	2.302742012	2.291378859	2.2405792	2.582745946
GALE	4.159183794	3.768521793	3.753221169	4.44799415
GALK1	1.702255936	0.383132587	0.148894532	1.28733778
GALK2	2.593726459	3.00639433	3.003815158	2.36854682
GALM	4.796325349	4.680142993	4.575587269	4.091070603
GALNS	0.602992546	-0.077243934	-0.410768975	1.189241483
GALNT1	3.167196217	3.49225081	3.415497253	3.458311458
GALNT10	0.433370944	0.298085992	0.475090394	0.44629743
GALNT11	2.464241871	2.05215558	2.121343441	2.931661951
GALNT12	-1.447359778	-2.650738654	-2.922269108	-3.233387417
GALNT13	-1.509873163	-1.659167387	-1.25512289	-2.295811022
GALNT14	2.246778089	3.210744128	2.974551266	3.061680404
GALNT15	-4.256585582	-4.621839412	-5.022807591	-4.230653946
GALNT16	-3.87349056	-5.936651453	-5.768691809	-4.866256388
